"","Predator","Prey"
"23990","Cursorius cursor","Podarcis vaucheri"
"23991","Cursorius cursor","Podarcis waglerianus"
"23992","Cursorius cursor","Psammodromus algirus"
"23993","Cursorius cursor","Psammodromus hispanicus"
"23994","Cursorius cursor","Darevskia chlorogaster"
"23995","Cursorius cursor","Acanthodactylus boskianus"
"23996","Cursorius cursor","Eremias persica"
"23997","Cursorius cursor","Mesalina brevirostris"
"23998","Vulpes lagopus","Gavia stellata"
"23999","Vulpes lagopus","Gavia arctica"
"24000","Vulpes lagopus","Gavia immer"
"24001","Vulpes lagopus","Gavia adamsii"
"24002","Vulpes lagopus","Fulmarus glacialis"
"24003","Vulpes lagopus","Hydrobates pelagicus"
"24004","Vulpes lagopus","Oceanodroma leucorhoa"
"24005","Vulpes lagopus","Morus bassanus"
"24006","Vulpes lagopus","Cygnus olor"
"24007","Vulpes lagopus","Cygnus cygnus"
"24008","Vulpes lagopus","Cygnus columbianus"
"24009","Vulpes lagopus","Anser fabalis"
"24010","Vulpes lagopus","Anser brachyrhynchus"
"24011","Vulpes lagopus","Anser albifrons"
"24012","Vulpes lagopus","Anser erythropus"
"24013","Vulpes lagopus","Anser anser"
"24014","Vulpes lagopus","Branta leucopsis"
"24015","Vulpes lagopus","Branta bernicla"
"24016","Vulpes lagopus","Tadorna tadorna"
"24017","Vulpes lagopus","Anas penelope"
"24018","Vulpes lagopus","Anas strepera"
"24019","Vulpes lagopus","Anas crecca"
"24020","Vulpes lagopus","Anas platyrhynchos"
"24021","Vulpes lagopus","Anas acuta"
"24022","Vulpes lagopus","Anas querquedula"
"24023","Vulpes lagopus","Anas clypeata"
"24024","Vulpes lagopus","Aythya ferina"
"24025","Vulpes lagopus","Aythya fuligula"
"24026","Vulpes lagopus","Aythya marila"
"24027","Vulpes lagopus","Somateria mollissima"
"24028","Vulpes lagopus","Somateria spectabilis"
"24029","Vulpes lagopus","Polysticta stelleri"
"24030","Vulpes lagopus","Histrionicus histrionicus"
"24031","Vulpes lagopus","Clangula hyemalis"
"24032","Vulpes lagopus","Melanitta nigra"
"24033","Vulpes lagopus","Melanitta fusca"
"24034","Vulpes lagopus","Mergus serrator"
"24035","Vulpes lagopus","Circus aeruginosus"
"24036","Vulpes lagopus","Circus cyaneus"
"24037","Vulpes lagopus","Falco columbarius"
"24038","Vulpes lagopus","Lagopus lagopus"
"24039","Vulpes lagopus","Lagopus muta"
"24040","Vulpes lagopus","Tetrao urogallus"
"24041","Vulpes lagopus","Lyrurus tetrix"
"24042","Vulpes lagopus","Tetrastes bonasia"
"24043","Vulpes lagopus","Perdix perdix"
"24044","Vulpes lagopus","Coturnix coturnix"
"24045","Vulpes lagopus","Grus grus"
"24046","Vulpes lagopus","Crex crex"
"24047","Vulpes lagopus","Porzana porzana"
"24048","Vulpes lagopus","Gallinula chloropus"
"24049","Vulpes lagopus","Fulica atra"
"24050","Vulpes lagopus","Haematopus ostralegus"
"24051","Vulpes lagopus","Vanellus vanellus"
"24052","Vulpes lagopus","Pluvialis apricaria"
"24053","Vulpes lagopus","Pluvialis squatarola"
"24054","Vulpes lagopus","Charadrius hiaticula"
"24055","Vulpes lagopus","Charadrius dubius"
"24056","Vulpes lagopus","Charadrius morinellus"
"24057","Vulpes lagopus","Scolopax rusticola"
"24058","Vulpes lagopus","Lymnocryptes minimus"
"24059","Vulpes lagopus","Gallinago stenura"
"24060","Vulpes lagopus","Gallinago media"
"24061","Vulpes lagopus","Gallinago gallinago"
"24062","Vulpes lagopus","Limosa limosa"
"24063","Vulpes lagopus","Limosa lapponica"
"24064","Vulpes lagopus","Numenius phaeopus"
"24065","Vulpes lagopus","Numenius arquata"
"24066","Vulpes lagopus","Tringa erythropus"
"24067","Vulpes lagopus","Tringa totanus"
"24068","Vulpes lagopus","Tringa nebularia"
"24069","Vulpes lagopus","Tringa ochropus"
"24070","Vulpes lagopus","Tringa glareola"
"24071","Vulpes lagopus","Xenus cinereus"
"24072","Vulpes lagopus","Actitis hypoleucos"
"24073","Vulpes lagopus","Arenaria interpres"
"24074","Vulpes lagopus","Calidris canutus"
"24075","Vulpes lagopus","Calidris alba"
"24076","Vulpes lagopus","Calidris minuta"
"24077","Vulpes lagopus","Calidris temminckii"
"24078","Vulpes lagopus","Calidris melanotos"
"24079","Vulpes lagopus","Calidris alpina"
"24080","Vulpes lagopus","Calidris maritima"
"24081","Vulpes lagopus","Limicola falcinellus"
"24082","Vulpes lagopus","Philomachus pugnax"
"24083","Vulpes lagopus","Phalaropus lobatus"
"24084","Vulpes lagopus","Phalaropus fulicarius"
"24085","Vulpes lagopus","Stercorarius skua"
"24086","Vulpes lagopus","Stercorarius pomarinus"
"24087","Vulpes lagopus","Stercorarius parasiticus"
"24088","Vulpes lagopus","Stercorarius longicaudus"
"24089","Vulpes lagopus","Larus canus"
"24090","Vulpes lagopus","Larus marinus"
"24091","Vulpes lagopus","Larus hyperboreus"
"24092","Vulpes lagopus","Larus glaucoides"
"24093","Vulpes lagopus","Larus argentatus"
"24094","Vulpes lagopus","Larus fuscus"
"24095","Vulpes lagopus","Hydrocoloeus minutus"
"24096","Vulpes lagopus","Pagophila eburnea"
"24097","Vulpes lagopus","Xema sabini"
"24098","Vulpes lagopus","Sterna hirundo"
"24099","Vulpes lagopus","Sterna paradisaea"
"24100","Vulpes lagopus","Alle alle"
"24101","Vulpes lagopus","Uria aalge"
"24102","Vulpes lagopus","Uria lomvia"
"24103","Vulpes lagopus","Alca torda"
"24104","Vulpes lagopus","Cepphus grylle"
"24105","Vulpes lagopus","Fratercula arctica"
"24106","Vulpes lagopus","Bubo scandiacus"
"24107","Vulpes lagopus","Asio flammeus"
"24108","Vulpes lagopus","Alauda arvensis"
"24109","Vulpes lagopus","Eremophila alpestris"
"24110","Vulpes lagopus","Motacilla citreola"
"24111","Vulpes lagopus","Motacilla flava"
"24112","Vulpes lagopus","Anthus campestris"
"24113","Vulpes lagopus","Anthus hodgsoni"
"24114","Vulpes lagopus","Anthus pratensis"
"24115","Vulpes lagopus","Anthus cervinus"
"24116","Vulpes lagopus","Anthus petrosus"
"24117","Vulpes lagopus","Turdus torquatus"
"24118","Vulpes lagopus","Turdus iliacus"
"24119","Vulpes lagopus","Turdus philomelos"
"24120","Vulpes lagopus","Locustella naevia"
"24121","Vulpes lagopus","Phylloscopus trochilus"
"24122","Vulpes lagopus","Phylloscopus collybita"
"24123","Vulpes lagopus","Phylloscopus sibillatrix"
"24124","Vulpes lagopus","Phylloscopus inornatus"
"24125","Vulpes lagopus","Phylloscopus borealis"
"24126","Vulpes lagopus","Phylloscopus trochiloides"
"24127","Vulpes lagopus","Tarsiger cyanurus"
"24128","Vulpes lagopus","Saxicola rubetra"
"24129","Vulpes lagopus","Saxicola torquatus"
"24130","Vulpes lagopus","Oenanthe oenanthe"
"24131","Vulpes lagopus","Emberiza citrinella"
"24132","Vulpes lagopus","Emberiza pusilla"
"24133","Vulpes lagopus","Emberiza rustica"
"24134","Vulpes lagopus","Emberiza aureola"
"24135","Vulpes lagopus","Emberiza pallasi"
"24136","Vulpes lagopus","Emberiza schoeniclus"
"24137","Vulpes lagopus","Calcarius lapponicus"
"24138","Vulpes lagopus","Plectrophenax nivalis"
"24139","Vulpes lagopus","Carpodacus erythrinus"
"24140","Vulpes lagopus","Acanthis hornemanni"
"24141","Vulpes lagopus","Linaria flavirostris"
"24142","Vulpes lagopus","Linaria cannabina"
"24143","Vulpes lagopus","Dicrostonyx torquatus"
"24144","Vulpes lagopus","Lemmus lemmus"
"24145","Vulpes lagopus","Lemmus sibiricus"
"24146","Vulpes lagopus","Lepus timidus"
"24147","Vulpes lagopus","Microtus agrestis"
"24148","Vulpes lagopus","Microtus gregalis"
"24149","Vulpes lagopus","Microtus middendorffi"
"24150","Vulpes lagopus","Microtus oeconomus"
"24151","Vulpes lagopus","Myodes glareolus"
"24152","Vulpes lagopus","Myodes rufocanus"
"24153","Vulpes lagopus","Myodes rutilus"
"24154","Vulpes lagopus","Myopus schisticolor"
"24155","Vulpes lagopus","Rangifer tarandus"
"24156","Vulpes lagopus","Sorex araneus"
"24157","Vulpes lagopus","Sorex caecutiens"
"24158","Vulpes lagopus","Sorex isodon"
"24159","Vulpes lagopus","Sorex minutissimus"
"24160","Vulpes lagopus","Sorex minutus"
"24161","Vulpes lagopus","Sorex tundrensis"
"24162","Vulpes lagopus","Zootoca vivipara"
"24163","Atelerix algirus","Coturnix coturnix"
"24164","Atelerix algirus","Scolopax rusticola"
"24165","Atelerix algirus","Ammomanes deserti"
"24166","Atelerix algirus","Melanocorypha calandra"
"24167","Atelerix algirus","Melanocorypha bimaculata"
"24168","Atelerix algirus","Melanocorypha leucoptera"
"24169","Atelerix algirus","Calandrella brachydactyla"
"24170","Atelerix algirus","Calandrella rufescens"
"24171","Atelerix algirus","Calandrella cheleensis"
"24172","Atelerix algirus","Chersophilus duponti"
"24173","Atelerix algirus","Galerida cristata"
"24174","Atelerix algirus","Lullula arborea"
"24175","Atelerix algirus","Alauda arvensis"
"24176","Atelerix algirus","Eremophila alpestris"
"24177","Atelerix algirus","Motacilla alba"
"24178","Atelerix algirus","Motacilla citreola"
"24179","Atelerix algirus","Motacilla flava"
"24180","Atelerix algirus","Motacilla cinerea"
"24181","Atelerix algirus","Anthus campestris"
"24182","Atelerix algirus","Anthus berthelotii"
"24183","Atelerix algirus","Anthus trivialis"
"24184","Atelerix algirus","Anthus hodgsoni"
"24185","Atelerix algirus","Anthus pratensis"
"24186","Atelerix algirus","Anthus cervinus"
"24187","Atelerix algirus","Anthus petrosus"
"24188","Atelerix algirus","Anthus spinoletta"
"24189","Atelerix algirus","Cisticola juncidis"
"24190","Atelerix algirus","Prinia gracilis"
"24191","Atelerix algirus","Saxicola rubetra"
"24192","Atelerix algirus","Saxicola torquatus"
"24193","Atelerix algirus","Galerida theklae"
"24194","Atelerix algirus","Saxicola dacotiae"
"24195","Atelerix algirus","Acomys cilicicus"
"24196","Atelerix algirus","Acomys minous"
"24197","Atelerix algirus","Acomys nesiotes"
"24198","Atelerix algirus","Allocricetulus eversmanni"
"24199","Atelerix algirus","Apodemus agrarius"
"24200","Atelerix algirus","Apodemus alpicola"
"24201","Atelerix algirus","Apodemus epimelas"
"24202","Atelerix algirus","Apodemus flavicollis"
"24203","Atelerix algirus","Apodemus hyrcanicus"
"24204","Atelerix algirus","Apodemus mystacinus"
"24205","Atelerix algirus","Apodemus ponticus"
"24206","Atelerix algirus","Apodemus sylvaticus"
"24207","Atelerix algirus","Apodemus uralensis"
"24208","Atelerix algirus","Apodemus witherbyi"
"24209","Atelerix algirus","Arvicola amphibius"
"24210","Atelerix algirus","Arvicola sapidus"
"24211","Atelerix algirus","Arvicola scherman"
"24212","Atelerix algirus","Chionomys gud"
"24213","Atelerix algirus","Chionomys nivalis"
"24214","Atelerix algirus","Chionomys roberti"
"24215","Atelerix algirus","Cricetulus migratorius"
"24216","Atelerix algirus","Cricetus cricetus"
"24217","Atelerix algirus","Crocidura arispa"
"24218","Atelerix algirus","Crocidura armenica"
"24219","Atelerix algirus","Crocidura canariensis"
"24220","Atelerix algirus","Crocidura caspica"
"24221","Atelerix algirus","Crocidura leucodon"
"24222","Atelerix algirus","Crocidura ichnusae"
"24223","Atelerix algirus","Crocidura russula"
"24224","Atelerix algirus","Crocidura serezkyensis"
"24225","Atelerix algirus","Crocidura sicula"
"24226","Atelerix algirus","Crocidura suaveolens"
"24227","Atelerix algirus","Crocidura zimmermanni"
"24228","Atelerix algirus","Diplomesodon pulchellum"
"24229","Atelerix algirus","Mesocricetus auratus"
"24230","Atelerix algirus","Mesocricetus brandti"
"24231","Atelerix algirus","Mesocricetus newtoni"
"24232","Atelerix algirus","Mesocricetus raddei"
"24233","Atelerix algirus","Microtus agrestis"
"24234","Atelerix algirus","Microtus anatolicus"
"24235","Atelerix algirus","Microtus arvalis"
"24236","Atelerix algirus","Microtus bavaricus"
"24237","Atelerix algirus","Microtus brachycercus"
"24238","Atelerix algirus","Microtus cabrerae"
"24239","Atelerix algirus","Microtus daghestanicus"
"24240","Atelerix algirus","Microtus dogramacii"
"24241","Atelerix algirus","Microtus duodecimcostatus"
"24242","Atelerix algirus","Microtus felteni"
"24243","Atelerix algirus","Microtus gerbei"
"24244","Atelerix algirus","Microtus gregalis"
"24245","Atelerix algirus","Microtus guentheri"
"24246","Atelerix algirus","Microtus levis"
"24247","Atelerix algirus","Microtus liechtensteini"
"24248","Atelerix algirus","Microtus lusitanicus"
"24249","Atelerix algirus","Microtus majori"
"24250","Atelerix algirus","Microtus middendorffi"
"24251","Atelerix algirus","Microtus multiplex"
"24252","Atelerix algirus","Microtus oeconomus"
"24253","Atelerix algirus","Microtus savii"
"24254","Atelerix algirus","Microtus schidlovskii"
"24255","Atelerix algirus","Microtus socialis"
"24256","Atelerix algirus","Microtus subterraneus"
"24257","Atelerix algirus","Microtus tatricus"
"24258","Atelerix algirus","Microtus thomasi"
"24259","Atelerix algirus","Mus cypriacus"
"24260","Atelerix algirus","Mus macedonicus"
"24261","Atelerix algirus","Mus musculus"
"24262","Atelerix algirus","Mus spicilegus"
"24263","Atelerix algirus","Mus spretus"
"24264","Atelerix algirus","Sorex alpinus"
"24265","Atelerix algirus","Sorex antinorii"
"24266","Atelerix algirus","Sorex araneus"
"24267","Atelerix algirus","Sorex caecutiens"
"24268","Atelerix algirus","Sorex coronatus"
"24269","Atelerix algirus","Sorex granarius"
"24270","Atelerix algirus","Sorex isodon"
"24271","Atelerix algirus","Sorex minutissimus"
"24272","Atelerix algirus","Sorex minutus"
"24273","Atelerix algirus","Sorex raddei"
"24274","Atelerix algirus","Sorex samniticus"
"24275","Atelerix algirus","Sorex satunini"
"24276","Atelerix algirus","Sorex tundrensis"
"24277","Atelerix algirus","Sorex volnuchini"
"24278","Atelerix algirus","Suncus etruscus"
"24279","Atelerix algirus","Ablepharus bivittatus"
"24280","Atelerix algirus","Ablepharus budaki"
"24281","Atelerix algirus","Ablepharus chernovi"
"24282","Atelerix algirus","Ablepharus kitaibelii"
"24283","Atelerix algirus","Ablepharus pannonicus"
"24284","Atelerix algirus","Acanthodactylus erythrurus"
"24285","Atelerix algirus","Acanthodactylus schreiberi"
"24286","Atelerix algirus","Algyroides fitzingeri"
"24287","Atelerix algirus","Algyroides marchi"
"24288","Atelerix algirus","Algyroides moreoticus"
"24289","Atelerix algirus","Algyroides nigropunctatus"
"24290","Atelerix algirus","Anguis cephallonica"
"24291","Atelerix algirus","Anguis fragilis"
"24292","Atelerix algirus","Archaeolacerta bedriagae"
"24293","Atelerix algirus","Chalcides bedriagai"
"24294","Atelerix algirus","Chalcides sexlineatus"
"24295","Atelerix algirus","Chalcides chalcides"
"24296","Atelerix algirus","Chalcides ocellatus"
"24297","Atelerix algirus","Chalcides simonyi"
"24298","Atelerix algirus","Chalcides striatus"
"24299","Atelerix algirus","Chalcides viridanus"
"24300","Atelerix algirus","Coronella austriaca"
"24301","Atelerix algirus","Coronella girondica"
"24302","Atelerix algirus","Darevskia alpina"
"24303","Atelerix algirus","Darevskia armeniaca"
"24304","Atelerix algirus","Darevskia bendimahiensis"
"24305","Atelerix algirus","Darevskia brauneri"
"24306","Atelerix algirus","Darevskia caucasica"
"24307","Atelerix algirus","Darevskia clarkorum"
"24308","Atelerix algirus","Darevskia daghestanica"
"24309","Atelerix algirus","Darevskia dahli"
"24310","Atelerix algirus","Darevskia derjugini"
"24311","Atelerix algirus","Darevskia dryada"
"24312","Atelerix algirus","Darevskia lindholmi"
"24313","Atelerix algirus","Darevskia mixta"
"24314","Atelerix algirus","Darevskia raddei"
"24315","Atelerix algirus","Darevskia parvula"
"24316","Atelerix algirus","Darevskia portschinskii"
"24317","Atelerix algirus","Darevskia praticola"
"24318","Atelerix algirus","Darevskia rostombekowi"
"24319","Atelerix algirus","Darevskia rudis"
"24320","Atelerix algirus","Darevskia sapphirina"
"24321","Atelerix algirus","Darevskia saxicola"
"24322","Atelerix algirus","Darevskia unisexualis"
"24323","Atelerix algirus","Darevskia uzzelli"
"24324","Atelerix algirus","Darevskia valentini"
"24325","Atelerix algirus","Eirenis aurolineatus"
"24326","Atelerix algirus","Eirenis barani"
"24327","Atelerix algirus","Platyceps collaris"
"24328","Atelerix algirus","Eirenis coronella"
"24329","Atelerix algirus","Eirenis decemlineatus"
"24330","Atelerix algirus","Eirenis eiselti"
"24331","Atelerix algirus","Eirenis hakkariensis"
"24332","Atelerix algirus","Eirenis levantinus"
"24333","Atelerix algirus","Eirenis lineomaculatus"
"24334","Atelerix algirus","Eirenis modestus"
"24335","Atelerix algirus","Eirenis punctatolineatus"
"24336","Atelerix algirus","Eirenis rothii"
"24337","Atelerix algirus","Eirenis thospitis"
"24338","Atelerix algirus","Elaphe dione"
"24339","Atelerix algirus","Eirenis medus"
"24340","Atelerix algirus","Zamenis hohenackeri"
"24341","Atelerix algirus","Zamenis lineatus"
"24342","Atelerix algirus","Zamenis longissimus"
"24343","Atelerix algirus","Elaphe quatuorlineata"
"24344","Atelerix algirus","Zamenis scalaris"
"24345","Atelerix algirus","Zamenis situla"
"24346","Atelerix algirus","Eumeces schneiderii"
"24347","Atelerix algirus","Gallotia stehlini"
"24348","Atelerix algirus","Gloydius intermedius"
"24349","Atelerix algirus","Hellenolacerta graeca"
"24350","Atelerix algirus","Hemorrhois hippocrepis"
"24351","Atelerix algirus","Hierophis cypriensis"
"24352","Atelerix algirus","Hierophis gemonensis"
"24353","Atelerix algirus","Hierophis viridiflavus"
"24354","Atelerix algirus","Iberolacerta aranica"
"24355","Atelerix algirus","Iberolacerta aurelioi"
"24356","Atelerix algirus","Iberolacerta bonnali"
"24357","Atelerix algirus","Iberolacerta cyreni"
"24358","Atelerix algirus","Iberolacerta galani"
"24359","Atelerix algirus","Iberolacerta horvathi"
"24360","Atelerix algirus","Iberolacerta martinezricai"
"24361","Atelerix algirus","Iberolacerta monticola"
"24362","Atelerix algirus","Lacerta agilis"
"24363","Atelerix algirus","Anatololacerta anatolica"
"24364","Atelerix algirus","Lacerta bilineata"
"24365","Atelerix algirus","Apathya cappadocica"
"24366","Atelerix algirus","Phoenicolacerta cyanisparsa"
"24367","Atelerix algirus","Anatololacerta danfordi"
"24368","Atelerix algirus","Teira dugesii"
"24369","Atelerix algirus","Phoenicolacerta laevis"
"24370","Atelerix algirus","Timon lepidus"
"24371","Atelerix algirus","Lacerta media"
"24372","Atelerix algirus","Dinarolacerta mosorensis"
"24373","Atelerix algirus","Dinarolacerta montenegrina"
"24374","Atelerix algirus","Dalmatolacerta oxycephala"
"24375","Atelerix algirus","Lacerta pamphylica"
"24376","Atelerix algirus","Parvilacerta parva"
"24377","Atelerix algirus","Timon princeps"
"24378","Atelerix algirus","Lacerta schreiberi"
"24379","Atelerix algirus","Lacerta strigata"
"24380","Atelerix algirus","Lacerta trilineata"
"24381","Atelerix algirus","Phoenicolacerta troodica"
"24382","Atelerix algirus","Lacerta viridis"
"24383","Atelerix algirus","Zootoca vivipara"
"24384","Atelerix algirus","Heremites auratus"
"24385","Atelerix algirus","Heremites vittatus"
"24386","Atelerix algirus","Macroprotodon brevis"
"24387","Atelerix algirus","Macroprotodon cucullatus"
"24388","Atelerix algirus","Macrovipera schweizeri"
"24389","Atelerix algirus","Malpolon monspessulanus"
"24390","Atelerix algirus","Montivipera raddei"
"24391","Atelerix algirus","Montivipera wagneri"
"24392","Atelerix algirus","Montivipera xanthina"
"24393","Atelerix algirus","Natrix maura"
"24394","Atelerix algirus","Natrix natrix"
"24395","Atelerix algirus","Natrix tessellata"
"24396","Atelerix algirus","Ophiomorus punctatissimus"
"24397","Atelerix algirus","Ophisops elegans"
"24398","Atelerix algirus","Phrynocephalus guttatus"
"24399","Atelerix algirus","Phrynocephalus helioscopus"
"24400","Atelerix algirus","Phrynocephalus mystaceus"
"24401","Atelerix algirus","Phrynocephalus persicus"
"24402","Atelerix algirus","Platyceps najadum"
"24403","Atelerix algirus","Iranolacerta brandtii"
"24404","Atelerix algirus","Podarcis liolepis"
"24405","Atelerix algirus","Podarcis bocagei"
"24406","Atelerix algirus","Podarcis carbonelli"
"24407","Atelerix algirus","Podarcis erhardii"
"24408","Atelerix algirus","Podarcis filfolensis"
"24409","Atelerix algirus","Podarcis gaigeae"
"24410","Atelerix algirus","Podarcis hispanicus"
"24411","Atelerix algirus","Podarcis lilfordi"
"24412","Atelerix algirus","Podarcis melisellensis"
"24413","Atelerix algirus","Podarcis milensis"
"24414","Atelerix algirus","Podarcis muralis"
"24415","Atelerix algirus","Podarcis peloponnesiacus"
"24416","Atelerix algirus","Podarcis pityusensis"
"24417","Atelerix algirus","Podarcis raffonei"
"24418","Atelerix algirus","Podarcis tauricus"
"24419","Atelerix algirus","Podarcis tiliguerta"
"24420","Atelerix algirus","Podarcis vaucheri"
"24421","Atelerix algirus","Podarcis waglerianus"
"24422","Atelerix algirus","Psammodromus algirus"
"24423","Atelerix algirus","Psammodromus hispanicus"
"24424","Atelerix algirus","Pseudopus apodus"
"24425","Atelerix algirus","Darevskia chlorogaster"
"24426","Atelerix algirus","Telescopus fallax"
"24427","Atelerix algirus","Trapelus agilis"
"24428","Atelerix algirus","Trapelus lessonae"
"24429","Atelerix algirus","Montivipera albizona"
"24430","Atelerix algirus","Vipera ammodytes"
"24431","Atelerix algirus","Vipera aspis"
"24432","Atelerix algirus","Vipera berus"
"24433","Atelerix algirus","Montivipera bulgardaghica"
"24434","Atelerix algirus","Vipera darevskii"
"24435","Atelerix algirus","Vipera dinniki"
"24436","Atelerix algirus","Vipera kaznakovi"
"24437","Atelerix algirus","Vipera latastei"
"24438","Atelerix algirus","Vipera transcaucasiana"
"24439","Atelerix algirus","Vipera seoanei"
"24440","Atelerix algirus","Vipera ursinii"
"24441","Atelerix algirus","Dolichophis caspius"
"24442","Atelerix algirus","Dolichophis jugularis"
"24443","Atelerix algirus","Hemorrhois nummifer"
"24444","Atelerix algirus","Hemorrhois algirus"
"24445","Atelerix algirus","Dolichophis schmidti"
"24446","Atelerix algirus","Elaphe sauromates"
"24447","Atelerix algirus","Vipera renardi"
"24448","Atelerix algirus","Acanthodactylus boskianus"
"24449","Atelerix algirus","Hemorrhois ravergieri"
"24450","Atelerix algirus","Platyceps ventromaculatus"
"24451","Atelerix algirus","Eirenis persicus"
"24452","Atelerix algirus","Rhynchocalamus melanocephalus"
"24453","Atelerix algirus","Spalerosophis diadema"
"24454","Atelerix algirus","Heremites septemtaeniatus"
"24455","Atelerix algirus","Acanthodactylus harranensis"
"24456","Atelerix algirus","Acanthodactylus grandis"
"24457","Atelerix algirus","Vipera eriwanensis"
"24458","Atelerix algirus","Zamenis persicus"
"24459","Atelerix algirus","Vipera lotievi"
"24460","Atelerix algirus","Mesalina brevirostris"
"24461","Atelerix algirus","Telescopus nigriceps"
"24462","Atelerix algirus","Pseudocerastes persicus"
"24463","Atelerix algirus","Muhtarophis barani"
"24464","Atelerix algirus","Macroprotodon mauritanicus"
"24465","Atelerix algirus","Eirenis coronelloides"
"24466","Canis aureus","Puffinus yelkouan"
"24467","Canis aureus","Phalacrocorax carbo"
"24468","Canis aureus","Phalacrocorax aristotelis"
"24469","Canis aureus","Phalacrocorax pygmaeus"
"24470","Canis aureus","Pelecanus onocrotalus"
"24471","Canis aureus","Pelecanus crispus"
"24472","Canis aureus","Egretta garzetta"
"24473","Canis aureus","Botaurus stellaris"
"24474","Canis aureus","Phoenicopterus roseus"
"24475","Canis aureus","Cygnus olor"
"24476","Canis aureus","Anser albifrons"
"24477","Canis aureus","Tadorna ferruginea"
"24478","Canis aureus","Tadorna tadorna"
"24479","Canis aureus","Anas strepera"
"24480","Canis aureus","Anas crecca"
"24481","Canis aureus","Anas platyrhynchos"
"24482","Canis aureus","Anas acuta"
"24483","Canis aureus","Anas querquedula"
"24484","Canis aureus","Anas clypeata"
"24485","Canis aureus","Marmaronetta angustirostris"
"24486","Canis aureus","Aythya ferina"
"24487","Canis aureus","Aythya nyroca"
"24488","Canis aureus","Aythya fuligula"
"24489","Canis aureus","Circus aeruginosus"
"24490","Canis aureus","Circus cyaneus"
"24491","Canis aureus","Circus macrourus"
"24492","Canis aureus","Circus pygargus"
"24493","Canis aureus","Tetrao urogallus"
"24494","Canis aureus","Lyrurus tetrix"
"24495","Canis aureus","Lyrurus mlokosiewiczi"
"24496","Canis aureus","Tetrastes bonasia"
"24497","Canis aureus","Tetraogallus caucasicus"
"24498","Canis aureus","Tetraogallus caspius"
"24499","Canis aureus","Alectoris graeca"
"24500","Canis aureus","Alectoris chukar"
"24501","Canis aureus","Ammoperdix griseogularis"
"24502","Canis aureus","Francolinus francolinus"
"24503","Canis aureus","Perdix perdix"
"24504","Canis aureus","Coturnix coturnix"
"24505","Canis aureus","Phasianus colchicus"
"24506","Canis aureus","Anthropoides virgo"
"24507","Canis aureus","Grus grus"
"24508","Canis aureus","Rallus aquaticus"
"24509","Canis aureus","Crex crex"
"24510","Canis aureus","Porzana parva"
"24511","Canis aureus","Porzana pusilla"
"24512","Canis aureus","Porzana porzana"
"24513","Canis aureus","Porphyrio porphyrio"
"24514","Canis aureus","Gallinula chloropus"
"24515","Canis aureus","Fulica atra"
"24516","Canis aureus","Otis tarda"
"24517","Canis aureus","Haematopus ostralegus"
"24518","Canis aureus","Himantopus himantopus"
"24519","Canis aureus","Recurvirostra avosetta"
"24520","Canis aureus","Burhinus oedicnemus"
"24521","Canis aureus","Glareola pratincola"
"24522","Canis aureus","Glareola nordmanni"
"24523","Canis aureus","Vanellus vanellus"
"24524","Canis aureus","Vanellus spinosus"
"24525","Canis aureus","Vanellus indicus"
"24526","Canis aureus","Vanellus leucurus"
"24527","Canis aureus","Charadrius dubius"
"24528","Canis aureus","Charadrius alexandrinus"
"24529","Canis aureus","Charadrius leschenaultii"
"24530","Canis aureus","Charadrius asiaticus"
"24531","Canis aureus","Charadrius morinellus"
"24532","Canis aureus","Scolopax rusticola"
"24533","Canis aureus","Gallinago gallinago"
"24534","Canis aureus","Tringa totanus"
"24535","Canis aureus","Tringa stagnatilis"
"24536","Canis aureus","Tringa ochropus"
"24537","Canis aureus","Actitis hypoleucos"
"24538","Canis aureus","Larus cachinnans"
"24539","Canis aureus","Larus armenicus"
"24540","Canis aureus","Chroicocephalus genei"
"24541","Canis aureus","Ichthyaetus melanocephalus"
"24542","Canis aureus","Hydrocoloeus minutus"
"24543","Canis aureus","Gelochelidon nilotica"
"24544","Canis aureus","Hydroprogne caspia"
"24545","Canis aureus","Thalasseus sandvicensis"
"24546","Canis aureus","Sterna hirundo"
"24547","Canis aureus","Sternula albifrons"
"24548","Canis aureus","Pterocles alchata"
"24549","Canis aureus","Pterocles orientalis"
"24550","Canis aureus","Columba livia"
"24551","Canis aureus","Columba oenas"
"24552","Canis aureus","Columba palumbus"
"24553","Canis aureus","Columba trocaz"
"24554","Canis aureus","Streptopelia turtur"
"24555","Canis aureus","Streptopelia decaocto"
"24556","Canis aureus","Spilopelia senegalensis"
"24557","Canis aureus","Otus scops"
"24558","Canis aureus","Bubo bubo"
"24559","Canis aureus","Strix aluco"
"24560","Canis aureus","Athene noctua"
"24561","Canis aureus","Asio flammeus"
"24562","Canis aureus","Caprimulgus europaeus"
"24563","Canis aureus","Alcedo atthis"
"24564","Canis aureus","Halcyon smyrnensis"
"24565","Canis aureus","Ceryle rudis"
"24566","Canis aureus","Ammomanes deserti"
"24567","Canis aureus","Melanocorypha calandra"
"24568","Canis aureus","Melanocorypha bimaculata"
"24569","Canis aureus","Melanocorypha leucoptera"
"24570","Canis aureus","Calandrella brachydactyla"
"24571","Canis aureus","Calandrella rufescens"
"24572","Canis aureus","Calandrella cheleensis"
"24573","Canis aureus","Galerida cristata"
"24574","Canis aureus","Lullula arborea"
